"V1","V2","V3","V4","V5","V6","V7","V8"
"172",2,1.5,30,12,4780.69209516303,3044.87305535432,4035,4035
"173",2,1.5,30,13,5279.08463463649,3043.00013670781,4035,4035
"174",2,1.5,30,14,5094.53660439807,2901.54075783206,4035,4035
"175",2,1.5,30,15,6943.68880665785,4941.61899147002,3926,3926
"176",2,1.5,30,16,2622.25381014381,2454.63492671261,4035,4035
"177",2,1.5,30,17,2745.11045201509,2495.56738075536,4035,4035
"178",2,1.5,30,18,2436.98137105223,2463.83477658885,4035,4035
"179",2,1.5,30,19,2623.84519604892,2512.29027329411,4035,4035
"180",2,1.5,30,20,2640.22920619796,2444.04274497037,3992,3992
"181",6,0,10,1,1613.99716369508,2524.0104900851,4035,4035
"182",6,0,10,2,1520.26078774426,2003.87936183231,4035,4035
"183",6,0,10,3,1279.0157593933,1784.51406047229,4035,4035
"184",6,0,10,4,1332.47745533181,2022.92968793259,4035,4035
"185",6,0,10,5,11343.4018599715,28081.6325206226,3926,3926
"186",6,0,10,6,3992.30452285021,8631.14584537198,4035,4035
"187",6,0,10,7,4766.06294324243,8698.34630584902,4035,4035
"188",6,0,10,8,4305.03837299569,7824.89496544562,4035,4035
"189",6,0,10,9,3502.49201228126,6611.36246110654,4035,4035
"190",6,0,10,10,11502.8250449592,28516.3020728098,3926,3926
"191",6,0,10,11,2557.39664989976,6029.72483111503,4035,4035
"192",6,0,10,12,2434.42639178912,3443.71799521697,4035,4035
"193",6,0,10,13,2978.52185172487,4988.56726464188,4035,4035
"194",6,0,10,14,1667.69822712059,2867.42488928983,4035,4035
"195",6,0,10,15,11150.0083814123,27719.6676045289,3926,3926
"196",6,0,10,16,1335.70559421789,1715.6340673586,4035,4035
"197",6,0,10,17,1380.69665138926,1763.08087855764,4035,4035
"198",6,0,10,18,1462.71075144819,1972.23696052473,4035,4035
"199",6,0,10,19,1523.99919551121,2137.19928162781,4035,4035
"200",6,0,10,20,1877.49276236804,3910.45250236281,3992,3992
"201",6,0,20,1,1718.59697481402,2553.22659410217,4035,4035
"202",6,0,20,2,1793.94055468098,2146.43427938669,4035,4035
"203",6,0,20,3,1414.78770775925,2084.29558725169,4035,4035
"204",6,0,20,4,1481.75125905314,2093.68478469064,4035,4035
"205",6,0,20,5,9720.73216837957,8147.3721329728,3926,3926
"206",6,0,20,6,2089.02225250306,3029.12015343283,4035,4035
"207",6,0,20,7,1871.42029092885,2269.05714432871,4035,4035
"208",6,0,20,8,1586.77589426117,1855.15900424467,4035,4035
"209",6,0,20,9,1536.46098100867,1801.53564154035,4035,4035
"210",6,0,20,10,9210.78322679048,7693.28663679202,3926,3926
"211",6,0,20,11,1946.27318342685,2878.84263568175,4035,4035
"212",6,0,20,12,1394.97949187531,1814.91275216534,4035,4035
"213",6,0,20,13,1294.34184724554,1536.21928926161,4035,4035
"214",6,0,20,14,1375.83397968909,2094.79524627649,4035,4035
"215",6,0,20,15,9283.98746969473,7754.59181794252,3926,3926
"216",6,0,20,16,1636.08551592646,2425.56834320215,4035,4035
"217",6,0,20,17,1689.76935832684,2520.60186976113,4035,4035
"218",6,0,20,18,1727.92718150975,2553.64582316296,4035,4035
"219",6,0,20,19,1700.02568630103,2548.06192683939,4035,4035
"220",6,0,20,20,1589.93747540477,2343.24644465263,3992,3992
"221",6,0,30,1,1788.73627978738,2037.38256077997,4035,4035
"222",6,0,30,2,1540.22620785383,1707.37957880151,4035,4035
"223",6,0,30,3,1318.98574236497,1503.67134636946,4035,4035
"224",6,0,30,4,1439.63848325741,1628.37925383212,4035,4035
"225",6,0,30,5,6135.34686170771,5172.08013025679,3926,3926
