"V1","V2","V3","V4","V5","V6","V7","V8"
"179",2,1.5,30,19,1535.91332790057,1479.3192650915,2894,2894
"180",2,1.5,30,20,1517.16684703058,1456.64004615465,2683,2683
"181",6,0,10,1,599.313887182747,1427.73484732202,2894,2894
"182",6,0,10,2,582.582203159615,719.629465912324,2894,2894
"183",6,0,10,3,532.747658956766,1142.83678544621,2894,2894
"184",6,0,10,4,540.09901612298,794.052324864288,2894,2894
"185",6,0,10,5,5394.25820786793,9041.12758634837,2683,2683
"186",6,0,10,6,1044.48348812584,1825.36092057051,2894,2894
"187",6,0,10,7,2319.63162840123,2914.66713645083,2894,2894
"188",6,0,10,8,1203.77701335211,1664.27651563624,2894,2894
"189",6,0,10,9,1185.29838618604,1566.66815866036,2894,2894
"190",6,0,10,10,8197.82877773409,14757.5625929402,2683,2683
"191",6,0,10,11,754.260597994265,1352.70835773965,2894,2894
"192",6,0,10,12,1424.97950407185,1465.22301456461,2894,2894
"193",6,0,10,13,787.272407799021,1542.56172713293,2894,2894
"194",6,0,10,14,586.260765593835,923.643959956002,2894,2894
"195",6,0,10,15,6057.84781696348,10259.2485476569,2683,2683
"196",6,0,10,16,565.819613528875,603.150667941596,2894,2894
"197",6,0,10,17,547.339773243291,762.861604552009,2894,2894
"198",6,0,10,18,556.567329472582,840.506062178117,2894,2894
"199",6,0,10,19,573.224940771545,830.870223018468,2894,2894
"200",6,0,10,20,830.535942546708,1071.38937662138,2683,2683
"201",6,0,20,1,663.607837931201,754.411792512292,2894,2894
"202",6,0,20,2,806.233638151899,810.590424861041,2894,2894
"203",6,0,20,3,570.270694582353,611.676400708732,2894,2894
"204",6,0,20,4,568.613777490158,601.850494009218,2894,2894
"205",6,0,20,5,3628.9007768098,3614.68136054808,2683,2683
"206",6,0,20,6,747.577365212722,818.786736047751,2894,2894
"207",6,0,20,7,1224.84478580826,1240.95111314481,2894,2894
"208",6,0,20,8,581.644963970614,594.848490666473,2894,2894
"209",6,0,20,9,598.803619987069,613.086378745322,2894,2894
"210",6,0,20,10,3439.81994780934,3432.7756771271,2683,2683
"211",6,0,20,11,722.585308579627,793.992107333664,2894,2894
"212",6,0,20,12,605.433543755419,615.506528334779,2894,2894
"213",6,0,20,13,544.727938083885,565.392028401532,2894,2894
"214",6,0,20,14,562.635021310034,614.450942316341,2894,2894
"215",6,0,20,15,2937.82396184317,2950.81260483407,2683,2683
"216",6,0,20,16,617.338204475736,657.857377320813,2894,2894
"217",6,0,20,17,648.194314198149,738.259916204666,2894,2894
"218",6,0,20,18,652.101457537442,743.706214208281,2894,2894
"219",6,0,20,19,658.414312813944,732.353440413585,2894,2894
"220",6,0,20,20,624.806532856125,694.275802102542,2683,2683
"221",6,0,30,1,712.709771278177,615.086366277407,2894,2894
"222",6,0,30,2,631.485814065143,730.181032563074,2894,2894
"223",6,0,30,3,553.107877891215,564.309142978328,2894,2894
"224",6,0,30,4,580.585465949324,581.21120247043,2894,2894
"225",6,0,30,5,1219.82328411814,1211.55972882505,2683,2683
"226",6,0,30,6,756.7744990618,671.211363103355,2894,2894
"227",6,0,30,7,600.661672446885,681.229317493349,2894,2894
"228",6,0,30,8,545.135585855222,587.69309285106,2894,2894
"229",6,0,30,9,526.582432541393,595.437780853563,2894,2894
"230",6,0,30,10,1176.80684444905,1175.05618248675,2683,2683
"231",6,0,30,11,747.220257852856,653.33376145828,2894,2894
"232",6,0,30,12,553.533926122434,603.271614226415,2894,2894
"233",6,0,30,13,541.467598940372,557.593131720166,2894,2894
"234",6,0,30,14,583.879910599797,572.82517038094,2894,2894
"235",6,0,30,15,2230.95478344373,2280.39013688413,2683,2683
"236",6,0,30,16,665.019032963751,574.566714645362,2894,2894
"237",6,0,30,17,687.80686635068,601.587596387329,2894,2894
"238",6,0,30,18,689.548742982703,605.728165256168,2894,2894
"239",6,0,30,19,690.836409743584,600.0655239529,2894,2894
"240",6,0,30,20,665.848571516635,584.431117586231,2683,2683
"241",6,0.5,10,1,609.507517800135,837.363826590417,2894,2894
"242",6,0.5,10,2,570.124734803873,677.090304959497,2894,2894
"243",6,0.5,10,3,505.224182859056,716.470722438104,2894,2894
"244",6,0.5,10,4,497.004209078195,622.388788566381,2894,2894
"245",6,0.5,10,5,6324.84701328271,9879.35836513492,2683,2683
"246",6,0.5,10,6,1166.45470735971,2071.27233544388,2894,2894
"247",6,0.5,10,7,2663.61254181556,4065.74869031069,2894,2894
"248",6,0.5,10,8,1298.14870119273,2092.42907249387,2894,2894
"249",6,0.5,10,9,1244.34332434686,2103.5789595035,2894,2894
"250",6,0.5,10,10,9375.70405571593,15262.3229914819,2683,2683
"251",6,0.5,10,11,791.480811188165,1407.78441090261,2894,2894
"252",6,0.5,10,12,1444.46275240393,2332.36726480789,2894,2894
"253",6,0.5,10,13,866.284819127574,1580.71901187966,2894,2894
"254",6,0.5,10,14,536.658738240587,823.346081651478,2894,2894
"255",6,0.5,10,15,7072.12160931323,11130.1891001078,2683,2683
"256",6,0.5,10,16,472.699767597126,589.886927938612,2894,2894
"257",6,0.5,10,17,525.32174962778,621.297110071902,2894,2894
"258",6,0.5,10,18,546.506942609057,624.357881323551,2894,2894
"259",6,0.5,10,19,570.199428338805,701.491230791277,2894,2894
"260",6,0.5,10,20,765.021552761263,1319.68953198281,2683,2683
"261",6,0.5,20,1,647.46930951713,692.008425004791,2894,2894
"262",6,0.5,20,2,791.759276825215,890.776432114227,2894,2894
"263",6,0.5,20,3,539.076350496802,586.050014186455,2894,2894
"264",6,0.5,20,4,543.354246983434,615.680692549072,2894,2894
"265",6,0.5,20,5,3637.46527029838,3709.28056375711,2683,2683
"266",6,0.5,20,6,758.550733888416,793.719513658423,2894,2894
"267",6,0.5,20,7,1220.40302027553,1356.87497692516,2894,2894
"268",6,0.5,20,8,550.597672492926,623.297084689805,2894,2894
"269",6,0.5,20,9,577.407374645697,658.313019788844,2894,2894
"270",6,0.5,20,10,3449.70086932332,3520.73871618262,2683,2683
"271",6,0.5,20,11,721.771183356009,761.584844607857,2894,2894
"272",6,0.5,20,12,583.742447677633,645.27842261231,2894,2894
"273",6,0.5,20,13,508.869526524243,576.741657539418,2894,2894
"274",6,0.5,20,14,534.0807561438,585.174292097123,2894,2894
"275",6,0.5,20,15,2941.73500065287,3019.71619978114,2683,2683
"276",6,0.5,20,16,587.666926017129,635.504148146627,2894,2894
"277",6,0.5,20,17,628.071928977418,679.182165690165,2894,2894
"278",6,0.5,20,18,636.157360429636,684.833767348275,2894,2894
"279",6,0.5,20,19,642.151481320999,683.153396266281,2894,2894
"280",6,0.5,20,20,604.663481172933,654.709804521807,2683,2683
"281",6,0.5,30,1,697.125542458265,611.190152788372,2894,2894
"282",6,0.5,30,2,624.053187831438,622.305689087358,2894,2894
"283",6,0.5,30,3,530.074054522737,542.801054766426,2894,2894
"284",6,0.5,30,4,556.485800176645,542.645263607858,2894,2894
"285",6,0.5,30,5,1183.10483300263,987.859246816412,2683,2683
"286",6,0.5,30,6,754.851258585101,625.861487593988,2894,2894
"287",6,0.5,30,7,590.48557922464,601.186698874356,2894,2894
"288",6,0.5,30,8,520.855257180193,565.873874872506,2894,2894
"289",6,0.5,30,9,506.976780169287,545.085368925298,2894,2894
"290",6,0.5,30,10,1139.6835133891,954.279230046637,2683,2683
"291",6,0.5,30,11,743.254949426484,615.134961637878,2894,2894
"292",6,0.5,30,12,537.840906423324,561.028860293904,2894,2894
"293",6,0.5,30,13,516.292029958506,545.559836874687,2894,2894
"294",6,0.5,30,14,558.165797183125,538.878579473228,2894,2894
"295",6,0.5,30,15,2125.31246187523,1843.0129620355,2683,2683
"296",6,0.5,30,16,642.092106351687,577.268036298643,2894,2894
"297",6,0.5,30,17,668.425949739231,585.611011594919,2894,2894
"298",6,0.5,30,18,671.526058609244,591.264933488266,2894,2894
"299",6,0.5,30,19,673.338805100777,586.080981794286,2894,2894
"300",6,0.5,30,20,643.964286891692,572.250925872327,2683,2683
"301",6,1.5,10,1,635.373021310772,1032.93552800907,2894,2894
"302",6,1.5,10,2,595.13127382854,971.580355839381,2894,2894
"303",6,1.5,10,3,549.102503525258,672.05232479239,2894,2894
"304",6,1.5,10,4,518.195324657581,735.070613704768,2894,2894
"305",6,1.5,10,5,7011.65006008975,10878.9027130612,2683,2683
"306",6,1.5,10,6,1395.58317412811,2724.25845279619,2894,2894
"307",6,1.5,10,7,3010.7797152946,5053.81253940409,2894,2894
"308",6,1.5,10,8,1501.66476815617,2526.69247869871,2894,2894
"309",6,1.5,10,9,1465.12449751382,2818.27741820364,2894,2894
"310",6,1.5,10,10,10596.4639682896,16606.9624038485,2683,2683
"311",6,1.5,10,11,916.950429010564,1875.8902959776,2894,2894
"312",6,1.5,10,12,1880.55129462879,3034.65679828554,2894,2894
"313",6,1.5,10,13,1108.22672574712,1495.52359313717,2894,2894
"314",6,1.5,10,14,577.395426537636,971.938594945883,2894,2894
"315",6,1.5,10,15,7860.43901099005,12205.6010428544,2683,2683
"316",6,1.5,10,16,492.0358204866,848.549662219014,2894,2894
"317",6,1.5,10,17,550.244555100511,793.74590940823,2894,2894
"318",6,1.5,10,18,564.14311153595,773.171716908882,2894,2894
"319",6,1.5,10,19,598.134903016732,911.588209373981,2894,2894
"320",6,1.5,10,20,897.902483574403,1876.85370290157,2683,2683
"321",6,1.5,20,1,665.912214421331,767.002130638337,2894,2894
"322",6,1.5,20,2,800.930160101051,1158.45639651028,2894,2894
"323",6,1.5,20,3,541.941256525696,681.466766756541,2894,2894
"324",6,1.5,20,4,549.677168243875,696.237710996225,2894,2894
"325",6,1.5,20,5,3727.82828747711,4272.20446056363,2683,2683
"326",6,1.5,20,6,775.352821679705,885.479150321042,2894,2894
"327",6,1.5,20,7,1241.79302052994,1831.73530891013,2894,2894
"328",6,1.5,20,8,558.457406820602,743.71766024376,2894,2894
"329",6,1.5,20,9,581.666987843084,857.260395750487,2894,2894
"330",6,1.5,20,10,3536.25906611142,4048.77726450151,2683,2683
"331",6,1.5,20,11,739.78535824251,843.438145584328,2894,2894
"332",6,1.5,20,12,585.753830933156,885.565988620804,2894,2894
"333",6,1.5,20,13,519.292152628503,660.427726546483,2894,2894
"334",6,1.5,20,14,538.09806395277,695.663758475022,2894,2894
"335",6,1.5,20,15,3015.4559811868,3505.80832060368,2683,2683
"336",6,1.5,20,16,599.507406923239,710.870467829962,2894,2894
"337",6,1.5,20,17,651.413939623097,751.943089125116,2894,2894
"338",6,1.5,20,18,656.550209416236,750.47298210729,2894,2894
"339",6,1.5,20,19,659.354230552717,763.730151350013,2894,2894
"340",6,1.5,20,20,613.555171241541,721.811293262764,2683,2683
"341",6,1.5,30,1,634.525635645907,950.831475316668,2894,2894
"342",6,1.5,30,2,625.184524304426,708.938931722327,2894,2894
"343",6,1.5,30,3,510.291902324642,1020.39737111942,2894,2894
"344",6,1.5,30,4,551.426619861379,941.010927913639,2894,2894
"345",6,1.5,30,5,1092.01496046336,1064.81619517802,2683,2683
"346",6,1.5,30,6,758.706316859286,973.804992226915,2894,2894
"347",6,1.5,30,7,591.949684333003,692.27256768536,2894,2894
"348",6,1.5,30,8,495.60743685189,1040.61928718903,2894,2894
"349",6,1.5,30,9,500.64169422468,740.502153325976,2894,2894
"350",6,1.5,30,10,1049.05163748198,1011.73061514561,2683,2683
"351",6,1.5,30,11,745.247579347473,974.478376403848,2894,2894
"352",6,1.5,30,12,536.633592955681,675.912920422778,2894,2894
"353",6,1.5,30,13,486.442142382954,1129.6401683404,2894,2894
"354",6,1.5,30,14,549.567062344868,934.356088066405,2894,2894
"355",6,1.5,30,15,1990.29679295384,1617.13663560964,2683,2683
"356",6,1.5,30,16,599.158133999698,925.960982150467,2894,2894
"357",6,1.5,30,17,612.676979693043,941.843203498805,2894,2894
"358",6,1.5,30,18,613.630093151552,939.121641750235,2894,2894
"359",6,1.5,30,19,623.533576112411,936.413557315588,2894,2894
"360",6,1.5,30,20,622.940404114033,923.375237870726,2683,2683
"361",9,0,10,1,711.437400286197,1233.00906287603,2894,2894
"362",9,0,10,2,732.665205390496,1361.80111835066,2894,2894
"363",9,0,10,3,718.834179243462,1203.07173012659,2894,2894
"364",9,0,10,4,610.707717680275,908.285249139934,2894,2894
"365",9,0,10,5,2910.77538476022,10618.7993962425,2683,2683
"366",9,0,10,6,1783.44615480548,4909.17596021094,2894,2894
"367",9,0,10,7,1783.96592927288,4127.9842642058,2894,2894
"368",9,0,10,8,1935.0800894333,4611.34897739164,2894,2894
"369",9,0,10,9,1278.27764663457,2741.28304211648,2894,2894
"370",9,0,10,10,4296.82876207372,17624.0122201146,2683,2683
"371",9,0,10,11,1502.30566170498,3613.95676933408,2894,2894
"372",9,0,10,12,1061.3674010672,2317.16851452012,2894,2894
"373",9,0,10,13,1357.68054849731,2986.25540557792,2894,2894
"374",9,0,10,14,702.494499769054,1322.11283912717,2894,2894
"375",9,0,10,15,3216.80844973228,12019.0795508398,2683,2683
"376",9,0,10,16,562.116093576549,861.057552118803,2894,2894
"377",9,0,10,17,558.336128735833,1135.08104584976,2894,2894
"378",9,0,10,18,562.775730348943,1616.59945384393,2894,2894
"379",9,0,10,19,585.477676515878,924.437550671881,2894,2894
"380",9,0,10,20,714.665895725317,1358.45432125935,2683,2683
"381",9,0,20,1,563.039364466316,608.260802076437,2894,2894
"382",9,0,20,2,954.654616893139,1193.71679816093,2894,2894
"383",9,0,20,3,657.185209258316,789.302877128347,2894,2894
"384",9,0,20,4,648.025897140781,787.309555446209,2894,2894
"385",9,0,20,5,4244.92890705367,4780.72315190496,2683,2683
"386",9,0,20,6,969.250898913083,1321.54994372328,2894,2894
"387",9,0,20,7,874.4391898004,1030.27408772524,2894,2894
"388",9,0,20,8,1019.60021423072,1221.05464398066,2894,2894
"389",9,0,20,9,1063.8348102606,1306.06884534403,2894,2894
"390",9,0,20,10,4067.45614648604,4556.16136911885,2683,2683
"391",9,0,20,11,857.529012038375,1167.56426924334,2894,2894
"392",9,0,20,12,652.623567557912,749.773308069984,2894,2894
"393",9,0,20,13,795.228819369879,898.492066150158,2894,2894
"394",9,0,20,14,547.208426298413,581.669376373004,2894,2894
"395",9,0,20,15,3398.63880342075,3882.73277336722,2683,2683
"396",9,0,20,16,611.790015978041,748.217605521003,2894,2894
"397",9,0,20,17,633.256023916446,858.188099208038,2894,2894
"398",9,0,20,18,638.161223135395,911.567499142302,2894,2894
"399",9,0,20,19,636.37719738129,802.018491696278,2894,2894
"400",9,0,20,20,623.582142456319,774.859839532784,2683,2683
"401",9,0,30,1,562.735155342897,506.856072785546,2894,2894
"402",9,0,30,2,715.139755303692,716.42303431033,2894,2894
"403",9,0,30,3,605.458737073568,609.553265161266,2894,2894
"404",9,0,30,4,577.890580322875,571.727368758176,2894,2894
"405",9,0,30,5,1204.01049839322,1116.70713023493,2683,2683
"406",9,0,30,6,805.154187314142,799.202880074066,2894,2894
"407",9,0,30,7,677.349092489754,682.95341707926,2894,2894
"408",9,0,30,8,766.840005968237,747.756529449463,2894,2894
"409",9,0,30,9,805.249652342421,788.562595470471,2894,2894
"410",9,0,30,10,1157.65781573738,1086.19896251243,2683,2683
"411",9,0,30,11,756.328034037746,751.065792083232,2894,2894
"412",9,0,30,12,584.486537770587,592.591890613801,2894,2894
"413",9,0,30,13,663.782330992035,660.393500013399,2894,2894
"414",9,0,30,14,550.882257116636,516.69232801157,2894,2894
"415",9,0,30,15,2345.68688927412,2127.99235351535,2683,2683
"416",9,0,30,16,652.951760771035,584.044719916791,2894,2894
